Date,Asset,Platform,WellID,GrossProduction_boepd,NetProduction_boepd,Gas_mscfd,Oil_bopd,Uptime_pct,Status
2025-03-19,Tuna,Tuna-FPSO,T-01,256.7,128.3,1084.9,69.7,97.0,Online
2025-11-02,Block A,Alpha,A-04,1816.5,520.8,7467.1,529.1,99.2,Online
2025-04-24,Block A,Bravo,B-03,2173.8,623.2,8530.4,703.0,92.3,Online
2025-02-09,Block A,Alpha,A-03,1705.7,489.0,7392.5,431.1,97.1,Online
2025-11-10,Block A,Alpha,A-01,2003.1,574.3,7924.3,636.8,97.7,Online
2025-02-04,Tuna,Tuna-FPSO,T-01,239.8,119.9,966.4,73.2,92.0,Online
2025-09-06,Block A,Alpha,A-04,2280.1,653.7,9082.3,714.2,93.5,Online
2025-02-04,Block A,Alpha,A-01,1839.5,527.4,7843.0,487.3,94.3,Online
2025-11-28,Block A,Bravo,B-02,1713.7,491.3,7122.5,485.7,96.7,Online
2025-07-08,Tuna,Tuna-FPSO,T-01,259.4,129.7,979.1,90.6,93.1,Online
2025-10-01,Block A,Alpha,A-02,1859.7,533.2,7355.2,591.6,96.6,Online
2025-06-19,Block A,Alpha,A-01,639.0,183.2,2704.0,172.8,36.9,Online
2025-03-31,Tuna,Tuna-FPSO,T-01,276.1,138.1,1113.4,84.1,93.1,Online
2025-04-03,Block A,Alpha,A-04,2083.6,597.4,8239.3,663.0,93.8,Online
2025-07-28,Tuna,Tuna-FPSO,T-01,296.7,148.3,1270.1,77.7,96.2,Online
2025-04-11,Block A,Bravo,B-03,1982.0,568.2,8480.0,519.9,95.3,Online
2025-09-15,Block A,Bravo,B-01,2045.9,586.6,8226.0,627.6,94.1,Online
2025-07-03,Tuna,Tuna-FPSO,T-02,275.8,137.9,1145.5,78.3,99.5,Online
2025-11-14,Block A,Bravo,B-03,1681.6,482.1,6485.8,563.4,94.7,Online
2025-02-01,Block A,Bravo,B-02,1578.6,452.6,6046.1,536.2,99.2,Online
2025-02-09,Block A,Bravo,B-03,1614.5,462.9,6388.8,513.0,97.7,Online
2025-08-25,Block A,Bravo,B-03,1976.6,566.7,8291.0,547.1,95.4,Online
2025-01-23,Tuna,Tuna-FPSO,T-02,248.3,124.2,1023.5,71.8,94.8,Online
2025-01-16,Tuna,Tuna-FPSO,T-01,250.3,125.2,1085.4,63.2,96.2,Online
2025-08-23,Tuna,Tuna-FPSO,T-01,262.3,131.2,1014.8,87.3,93.1,Online
2025-10-17,Tuna,Tuna-FPSO,T-01,296.4,148.2,1179.3,93.1,94.0,Online
2025-03-11,Block A,Alpha,A-04,1737.6,498.2,6647.1,591.6,93.1,Online
2025-09-01,Block A,Alpha,A-03,2027.6,581.3,8287.0,598.8,95.8,Online
2025-12-09,Block A,Alpha,A-01,1656.3,474.9,7174.3,419.4,99.5,Online
2025-03-17,Block A,Alpha,A-03,1729.4,495.8,6690.5,575.9,95.0,Online
2025-03-04,Block A,Bravo,B-02,1917.6,549.8,7773.7,577.3,96.6,Online
2025-12-01,Block A,Alpha,A-04,1697.7,486.7,7113.8,471.2,99.0,Online
2025-12-30,Tuna,Tuna-FPSO,T-03,214.8,107.4,860.9,66.4,98.8,Online
2025-06-06,Block A,Alpha,A-03,1897.3,544.0,7174.5,660.3,94.6,Online
2025-05-23,Block A,Alpha,A-04,2137.7,612.9,8850.2,611.8,96.9,Online
2025-02-24,Tuna,Tuna-FPSO,T-03,0,0,0,0,95.2,Online
2025-03-16,Block A,Alpha,A-02,1954.1,560.2,8460.9,495.3,92.3,Online
2025-08-05,Block A,Alpha,A-01,2077.4,595.6,8059.4,687.9,95.9,Online
2025-11-08,Block A,Alpha,A-02,1697.2,486.6,7168.1,461.3,93.6,Online
2025-12-23,Block A,Bravo,B-02,1773.8,508.5,6824.6,597.2,98.2,Online
2025-06-19,Tuna,Tuna-FPSO,T-02,282.4,141.2,1216.4,72.7,95.5,Online
2025-04-25,Block A,Alpha,A-02,1955.3,560.6,8125.9,554.3,99.1,Online
26/01/2025,Block A,Alpha,A-03,1852.7,531.2,7696.9,525.7,97.1,Online
2025-05-12,Tuna,Tuna-FPSO,T-01,286.0,143.0,1217.6,76.1,93.2,Online
2025-11-25,Block A,Alpha,A-02,1615.8,463.2,6818.9,440.1,92.6,Online
2025-10-05,Block A,Alpha,A-01,1899.1,544.5,8231.7,479.8,96.5,Online
2025-04-16,Block A,Alpha,A-03,1792.3,513.9,7360.9,523.2,94.6,Online
2025-06-01,Block A,Alpha,A-04,2025.7,580.8,7898.1,664.0,98.9,Online
2025-03-17,Block A,Bravo,B-01,1860.1,533.3,7533.4,561.2,92.2,Online
2025-10-29,Block A,Alpha,A-03,1957.5,561.2,8014.4,575.7,92.5,Online
2025-11-27,Block A,Alpha,A-03,1681.0,481.9,7003.3,473.5,98.8,Online
2025-04-24,Block A,Bravo,B-01,1903.4,545.7,8060.1,513.7,92.5,Online
2025-04-05,Block A,Bravo,B-01,2031.5,582.4,8013.8,649.8,92.7,Online
2025-12-07,Block A,Bravo,B-03,0,0,0,0,94.0,Online
2025-07-04,Block A,Bravo,B-02,2255.2,646.6,8775.8,742.1,92.7,Online
2025-07-24,Block A,Bravo,B-02,1903.3,545.7,8006.7,522.8,99.7,Online
2025-12-06,Block A,Bravo,B-02,1635.5,468.9,6270.1,554.5,94.0,Online
2025-09-08,Block A,Alpha,A-02,2144.1,614.7,8561.6,668.0,92.4,Online
2025-10-03,Block A,Alpha,A-02,2018.1,578.6,7634.4,701.8,99.6,Online
2025-06-13,Block A,Alpha,A-04,575.8,165.1,2339.0,172.5,37.6,Online
2025-10-20,Block A,Alpha,A-01,1782.6,511.1,6818.4,607.0,95.2,Online
2025-04-09,Block A,Alpha,A-01,1877.8,538.4,7791.2,534.5,94.9,Online
2025-09-24,Block A,Bravo,B-03,1806.9,518.0,7137.3,576.3,92.8,Online
2025-12-20,Tuna,Tuna-FPSO,T-02,245.4,122.7,1038.2,66.4,92.7,Online
2025-04-19,Block A,Alpha,A-03,2184.8,626.4,8921.7,646.6,94.2,Online
2025-02-11,Tuna,Tuna-FPSO,T-01,257.7,128.8,1035.9,79.1,99.1,Online
2025-06-27,Tuna,Tuna-FPSO,T-01,279.7,139.8,1054.8,97.8,95.8,Online
2025-02-03,Tuna,Tuna-FPSO,T-01,228.5,114.2,912.1,71.2,96.2,Online
2025-08-25,Block A,Bravo,B-01,1911.9,548.1,7686.3,586.7,93.2,Online
2025-12-17,Tuna,Tuna-FPSO,T-03,249.7,124.8,969.5,82.5,99.9,Online
2025-01-16,Block A,Bravo,B-02,1617.5,463.7,6278.6,535.0,93.0,Online
2025-05-19,Tuna,Tuna-FPSO,T-01,275.0,137.5,1176.2,72.2,93.2,Online
2025-02-03,Block A,Bravo,B-03,1817.7,521.1,7851.3,,99.9,Online
2025-02-23,Tuna,Tuna-FPSO,T-02,205.8,102.9,796.3,68.5,96.0,Online
2025-03-25,Block A,Bravo,B-03,1838.3,527.0,7566.2,533.8,94.7,Online
2025-11-22,Tuna,Tuna-FPSO,T-01,230.7,115.3,984.4,61.0,96.5,Online
2025-07-24,Block A,Alpha,A-02,2015.1,577.7,7713.1,685.2,92.5,Online
2025-10-01,Tuna,Tuna-FPSO,T-02,283.3,141.7,1100.5,93.6,98.5,Online
2025-09-19,Block A,Alpha,A-01,1860.7,533.5,7148.3,628.2,98.3,Online
2025-06-16,Block A,Bravo,B-01,522.3,149.7,2001.7,177.2,21.9,Online
2025-10-11,Block A,Alpha,A-02,1800.7,516.3,7355.1,532.6,93.7,Online
2025-08-05,Block A,Bravo,B-03,2112.0,605.5,8015.8,730.0,94.0,Online
2025-04-29,Block A,Alpha,A-04,2091.9,599.7,8687.4,594.1,98.9,Online
2025-02-05,Block A,Bravo,B-01,1681.0,481.9,7287.6,424.5,92.5,Online
2025-01-17,Block A,Alpha,A-03,1772.5,508.2,6871.9,587.7,92.4,Online
2025-02-10,Block A,Alpha,A-02,1945.8,557.9,7971.7,571.4,98.6,Online
2025-01-27,Block A,Alpha,A-02,1860.5,533.4,7131.8,630.9,96.0,Online
2025-09-16,Block A,Bravo,B-03,1816.7,520.8,7289.6,559.9,94.1,Online
2025-07-23,Tuna,Tuna-FPSO,T-03,272.5,136.2,1070.6,87.9,98.0,Online
2025-11-15,Tuna,Tuna-FPSO,T-02,274.8,137.4,1161.4,74.6,96.4,Online
2025-03-23,Block A,Alpha,A-02,1994.8,571.9,8448.7,538.1,96.8,Online
2025-04-16,Tuna,Tuna-FPSO,T-01,238.7,119.3,937.3,77.1,93.9,Online
2025-06-23,Block A,Alpha,A-02,565.6,162.2,2296.0,169.7,28.8,Online
2025-07-18,Block A,Alpha,A-01,2229.6,639.2,9017.6,674.8,94.7,Online
2025-06-09,Block A,Bravo,B-03,1843.4,528.5,7136.9,612.9,99.8,Online
2025-11-17,Block A,Bravo,B-03,1706.4,489.2,6703.9,550.6,94.2,Online
2025-10-03,Tuna,Tuna-FPSO,T-01,276.9,138.4,1190.0,71.7,97.4,Online
2025-11-21,Tuna,Tuna-FPSO,T-01,232.0,116.0,960.3,66.4,99.6,Online
2025-10-05,Block A,Bravo,B-03,1817.0,520.9,7782.5,475.2,99.7,Online
2025-10-11,Block A,Bravo,B-02,2092.5,599.9,8486.6,629.3,93.4,Online
2025-05-11,Tuna,Tuna-FPSO,T-03,265.5,132.8,1141.6,68.7,94.4,Online
2025-06-02,Block A,Alpha,A-03,2091.6,599.7,8178.7,681.5,96.6,Online
2025-08-28,Block A,Alpha,A-04,2193.8,629.0,8768.2,682.0,95.3,Online
2025-02-21,Block A,Bravo,B-01,1785.0,511.8,6941.2,588.2,99.3,Online
2025-04-14,Block A,Alpha,A-01,2117.2,607.0,8302.5,685.7,95.3,Online
2025-05-25,Block A,Alpha,A-03,2020.1,579.2,8044.1,633.2,93.4,Online
2025-12-14,Block A,Bravo,B-01,1972.9,565.6,7607.4,661.3,99.1,Online
2025-05-25,Tuna,Tuna-FPSO,T-01,259.4,129.7,987.5,89.1,94.8,Online
2025-08-11,Block A,Alpha,A-04,1963.7,563.0,7838.4,612.3,96.7,Online
2025-07-02,Block A,Alpha,A-04,2039.4,584.7,7919.7,673.9,93.6,Online
2025-11-09,Tuna,Tuna-FPSO,T-01,255.3,127.7,1093.6,66.7,99.9,Online
2025-11-30,Block A,Alpha,A-01,1736.0,497.7,7012.4,527.0,98.5,Online
2025-07-05,Block A,Bravo,B-01,2003.4,574.4,8093.4,608.0,97.0,Online
2025-11-04,Block A,Bravo,B-02,1910.7,547.8,7755.2,573.6,93.0,Online
2025-12-07,Tuna,Tuna-FPSO,T-02,237.4,118.7,1016.5,62.1,95.7,Online
2025-09-26,Block A,Alpha,A-02,1895.1,543.3,7447.4,611.1,93.6,Online
2025-03-06,Tuna,Tuna-FPSO,T-01,241.1,120.5,1010.0,67.0,97.0,Online
2025-11-04,Block A,Bravo,B-03,1887.3,541.1,7234.8,639.9,93.8,Online
2025-03-24,Block A,Alpha,A-02,1681.7,482.1,6626.8,539.1,98.8,Online
2025-05-21,Block A,Bravo,B-02,2143.2,614.5,9052.7,582.4,94.8,Online
2025-04-08,Block A,Alpha,A-01,2050.5,587.9,8602.4,567.3,94.3,Online
2025-05-15,Block A,Bravo,B-01,2042.7,585.6,7950.8,671.9,97.9,Online
2025-04-08,Tuna,Tuna-FPSO,T-03,284.9,142.4,1212.0,75.9,94.1,Online
2025-08-13,Tuna,Tuna-FPSO,T-01,292.8,146.4,1137.7,96.6,94.6,Online
2025-12-20,Block A,Alpha,A-02,1887.1,541.0,7706.8,558.3,98.9,Online
2025-02-07,Block A,Alpha,A-01,1744.4,500.1,6657.4,596.6,97.3,Online
2025-03-02,Block A,Alpha,A-03,1803.8,517.1,7334.8,539.2,95.3,Online
2025-02-01,Block A,Alpha,A-02,1824.9,523.2,6961.1,624.7,98.9,Online
2025-02-05,Tuna,Tuna-FPSO,T-02,252.5,126.2,1064.9,68.9,97.9,Online
2025-01-25,Block A,Alpha,A-03,1962.8,562.7,7651.8,643.5,92.5,Online
2025-10-30,Block A,Alpha,A-03,1989.3,570.3,8375.2,545.3,93.4,Online
2025-11-11,Block A,Bravo,B-02,1715.0,491.7,6539.6,587.5,95.0,Online
2025-07-21,Block A,Bravo,B-01,1993.0,571.4,8439.9,537.9,97.6,Online
2025-01-02,Tuna,Tuna-FPSO,T-02,240.8,120.4,999.4,68.5,95.2,Online
2025-07-31,Block A,Alpha,A-04,2101.4,602.5,8224.2,683.4,93.2,Online
2025-02-16,Tuna,Tuna-FPSO,T-02,245.2,122.6,926.0,85.5,97.2,Online
2025-09-22,Block A,Bravo,B-03,1991.6,571.0,8456.4,533.6,98.9,Online
2025-12-07,Tuna,Tuna-FPSO,T-03,216.4,108.2,934.8,55.2,99.2,Online
2025-05-04,Block A,Bravo,B-03,1916.9,549.6,7835.2,566.0,97.0,Online
2025-03-10,Block A,Bravo,B-01,1762.3,505.3,6954.5,563.2,97.0,Online
2025-05-10,Block A,Bravo,B-02,2037.8,584.2,8396.9,590.1,93.0,Online
2025-12-30,Block A,Alpha,A-01,1765.2,506.1,7441.1,482.3,93.2,Online
2025-12-09,Tuna,Tuna-FPSO,T-03,258.0,129.0,1065.0,74.4,99.8,Online
2025-08-07,Tuna,Tuna-FPSO,T-01,252.2,126.1,997.5,80.2,95.4,Online
2025-06-05,Tuna,Tuna-FPSO,T-03,268.3,134.2,1026.6,91.3,94.8,Online
2025-03-10,Tuna,Tuna-FPSO,T-03,261.2,130.6,1094.9,72.4,92.8,Online
2025-06-28,Block A,Alpha,A-02,2104.4,603.3,8364.4,662.3,98.5,Online
2025-10-26,Block A,Bravo,B-01,2216.5,635.5,8785.3,701.8,96.9,Online
2025-05-10,Tuna,Tuna-FPSO,T-01,286.5,143.2,1168.6,85.0,95.2,Online
2025-10-23,Block A,Alpha,A-03,1985.0,569.1,7706.1,656.4,98.7,Online
2025-07-02,Block A,Bravo,B-01,2200.5,630.9,8731.8,695.0,97.3,Online
2025-09-22,Tuna,Tuna-FPSO,T-03,269.3,134.7,1059.0,86.7,94.1,Online
2025-02-22,Tuna,Tuna-FPSO,T-02,227.2,113.6,905.7,71.0,96.9,Online
2025-09-16,Tuna,Tuna-FPSO,T-03,260.3,130.2,1101.6,70.4,95.1,Online
2025-10-31,Block A,Alpha,A-03,2059.9,590.6,8438.9,604.9,98.9,Online
2025-01-27,Tuna,Tuna-FPSO,T-01,258.6,129.3,1054.5,76.8,95.6,Online
2025-12-01,Tuna,Tuna-FPSO,T-01,235.5,117.8,922.3,76.5,99.7,Online
2025-05-22,Tuna,Tuna-FPSO,T-03,259.5,129.8,998.8,87.3,97.8,Online
2025-07-15,Tuna,Tuna-FPSO,T-02,235.6,117.8,999.3,63.3,97.0,Online
2025-05-30,Tuna,Tuna-FPSO,T-01,251.2,125.6,1021.7,75.0,96.6,Online
2025-12-14,Block A,Alpha,A-02,1666.8,477.9,7218.4,422.3,95.4,Online
2025-08-01,Block A,Alpha,A-02,1882.5,539.7,7620.2,568.7,96.1,Online
2025-03-07,Block A,Alpha,A-04,1759.0,504.3,7159.6,524.6,96.1,Online
2025-03-05,Block A,Alpha,A-02,1704.9,488.8,6852.3,523.5,93.7,Online
2025-04-03,Block A,Alpha,A-03,2088.6,598.8,8468.3,628.6,96.6,Online
2025-11-28,Tuna,Tuna-FPSO,T-01,264.7,132.3,1026.9,87.7,95.8,Online
2025-01-06,Tuna,Tuna-FPSO,T-03,237.7,118.8,978.1,69.1,97.0,Online
2025-07-02,Block A,Alpha,A-03,1855.4,531.9,7540.6,555.3,98.7,Online
2025-05-30,Block A,Alpha,A-01,2033.0,582.9,8648.5,541.9,94.4,Online
2025-10-14,Block A,Alpha,A-04,1852.4,531.1,7198.4,611.3,92.7,Online
2025-04-11,Block A,Alpha,A-04,2063.5,591.6,8724.4,559.3,95.0,Online
2025-03-16,Block A,Bravo,B-02,1789.5,513.0,7409.7,512.0,99.1,Online
2025-06-22,Block A,Alpha,A-02,616.5,176.8,2584.0,171.0,22.2,Online
2025-08-16,Block A,Alpha,A-04,1907.4,546.9,7386.6,633.8,96.8,Online
2025-11-06,Block A,Alpha,A-04,1878.7,538.6,7826.8,529.3,96.9,Online
2025-09-07,Block A,Alpha,A-02,1988.5,570.1,8552.1,514.0,93.8,Online
2025-02-03,Block A,Alpha,A-02,1716.5,492.1,6846.3,536.1,93.3,Online
2025-09-10,Block A,Bravo,B-02,2084.8,597.7,8282.6,656.8,92.6,Online
2025-11-25,Block A,Alpha,A-01,1827.5,523.9,6914.6,635.3,92.2,Online
2025-11-01,Tuna,Tuna-FPSO,T-03,252.6,126.3,1014.8,77.6,95.5,Online
2025-06-23,Block A,Bravo,B-01,543.9,155.9,2199.8,164.6,38.9,Online
2025-03-26,Block A,Alpha,A-01,1879.9,539.0,7271.5,626.2,94.9,Online
2025-11-20,Block A,Bravo,B-02,1754.0,502.9,7189.2,514.5,99.1,Online
2025-12-18,Block A,Bravo,B-01,1982.6,568.4,8042.9,595.9,98.2,Online
2025-03-31,Block A,Alpha,A-01,1900.7,544.9,8016.9,518.5,95.6,Online
2025-08-06,Tuna,Tuna-FPSO,T-01,279.4,139.7,1111.2,87.8,96.9,Online
2025-04-25,Block A,Alpha,A-01,2015.1,577.7,7720.2,684.0,97.1,Online
2025-11-22,Block A,Alpha,A-01,1755.5,503.3,6641.2,610.5,96.5,Online
2025-05-20,Tuna,Tuna-FPSO,T-01,238.1,119.0,955.0,73.5,97.6,Online
2025-03-18,Tuna,Tuna-FPSO,T-02,244.4,122.2,997.3,72.5,98.9,Online
2025-08-22,Block A,Bravo,B-03,2253.0,645.9,8544.9,779.7,97.2,Online
2025-10-20,Tuna,Tuna-FPSO,T-03,279.4,139.7,1126.6,85.2,93.7,Online
2025-01-10,Block A,Bravo,B-03,1707.7,489.6,6564.1,576.0,95.4,Online
2025-02-06,Block A,Bravo,B-03,1679.4,481.5,7197.7,438.4,97.9,Online
2025-02-21,Block A,Alpha,A-03,1928.1,552.8,7286.1,671.9,99.5,Online
2025-04-29,Tuna,Tuna-FPSO,T-02,258.5,129.2,1033.5,80.3,93.3,Online
2025-12-12,Block A,Bravo,B-01,1696.1,486.3,7371.6,425.1,92.9,Online
2025-11-18,Block A,Alpha,A-01,1879.2,538.8,7515.7,583.4,94.6,Online
2025-01-28,Tuna,Tuna-FPSO,T-02,230.7,115.3,884.2,78.2,98.8,Online
2025-03-03,Block A,Bravo,B-03,1840.6,527.7,8000.2,461.3,98.2,Online
2025-04-28,Block A,Alpha,A-03,2152.2,617.0,8883.0,620.6,99.9,Online
2025-05-14,Block A,Alpha,A-04,2216.9,635.6,8729.6,711.8,92.3,Online
2025-10-19,Block A,Bravo,B-02,2086.4,598.2,8028.4,702.2,96.8,Online
2025-05-02,Block A,Bravo,B-03,2120.5,607.9,8046.5,733.2,100.0,Online
2025-01-06,Block A,Alpha,A-01,2055.3,589.3,8760.2,544.9,93.3,Online
2025-05-29,Block A,Bravo,B-02,1850.4,530.5,7199.0,609.2,95.8,Online
2025-01-02,Block A,Bravo,B-02,1951.0,559.4,7985.5,574.2,97.5,Online
2025-07-19,Tuna,Tuna-FPSO,T-03,279.7,139.8,1200.9,72.6,98.1,Online
2025-03-19,Block A,Bravo,B-03,1741.1,499.2,6893.3,552.6,94.2,Online
2025-01-12,Block A,Bravo,B-01,1861.1,533.6,7692.9,534.7,94.2,Online
2025-05-03,Tuna,Tuna-FPSO,T-01,264.3,132.2,1055.3,82.4,98.3,Online
2025-08-31,Block A,Bravo,B-02,1895.6,543.5,7902.6,533.1,92.9,Online
2025-03-09,Block A,Alpha,A-02,1889.3,541.7,7968.0,515.5,92.2,Online
2025-06-30,Tuna,Tuna-FPSO,T-02,279.9,139.9,1065.8,96.1,93.0,Online
29/04/2025,Block A,Bravo,B-03,2086.4,598.2,8091.3,691.3,96.0,Online
2025-04-16,Block A,Bravo,B-01,2039.4,584.7,8121.4,639.2,96.0,Online
2025-01-21,Block A,Bravo,B-01,1685.8,483.3,7083.6,464.5,97.6,Online
2025-09-07,Block A,Bravo,B-03,1982.3,568.3,8326.3,546.7,93.7,Online
2025-05-13,Block A,Bravo,B-03,1883.1,539.9,7625.2,568.4,97.5,Online
2025-07-06,Block A,Alpha,A-02,1944.8,557.6,8127.8,543.4,100.0,Online
2025-12-22,Block A,Alpha,A-02,1934.5,554.6,8060.6,544.7,93.1,Online
2025-03-06,Block A,Alpha,A-04,1653.2,474.0,6300.5,566.9,95.1,Online
2025-08-21,Tuna,Tuna-FPSO,T-01,281.4,140.7,1207.6,73.2,96.5,Online
2025-10-30,Block A,Bravo,B-03,1809.5,518.8,7194.6,569.1,97.7,Online
2025-07-14,Block A,Bravo,B-02,1990.4,570.6,8352.2,550.4,98.1,Online
2025-04-24,Tuna,Tuna-FPSO,T-01,245.2,122.6,1058.7,62.7,99.7,Online
2025-04-21,Block A,Alpha,A-02,2265.0,649.4,9148.2,687.7,98.3,Online
2025-05-03,Block A,Alpha,A-01,2029.4,581.8,7715.0,699.2,96.1,Online
2025-02-16,Block A,Bravo,B-02,1871.1,536.4,7148.2,638.7,97.4,Online
2025-10-08,Block A,Alpha,A-01,1837.6,526.8,7807.3,491.5,98.0,Online
2025-11-20,Tuna,Tuna-FPSO,T-01,223.8,111.9,908.6,67.1,97.8,Online
2025-03-28,Block A,Bravo,B-02,1604.8,460.1,6687.2,451.8,98.7,Online
2025-05-01,Block A,Alpha,A-04,2259.0,647.7,8875.2,728.8,98.2,Online
2025-06-28,Block A,Alpha,A-01,1858.3,532.8,7039.1,644.7,98.7,Online
2025-09-16,Tuna,Tuna-FPSO,T-01,267.9,133.9,1109.1,76.7,95.9,Online
2025-08-18,Block A,Alpha,A-01,1978.3,567.2,8579.6,499.1,93.4,Online
2025-09-01,Block A,Bravo,B-01,1989.3,570.3,8304.6,557.5,92.9,Online
2025-11-17,Block A,Alpha,A-02,1734.4,497.3,7342.3,468.5,94.3,Online
2025-05-23,Block A,Alpha,A-03,1860.7,533.5,7385.6,587.3,99.1,Online
2025-10-15,Block A,Alpha,A-04,2120.2,607.9,8964.8,574.5,95.9,Online
2025-07-10,Block A,Bravo,B-02,1747.7,501.1,6690.7,594.1,94.4,Online
2025-08-06,Tuna,Tuna-FPSO,T-02,278.2,139.1,1197.2,71.8,99.2,Online
2025-08-26,Block A,Bravo,B-01,1880.7,539.2,7639.2,563.6,97.6,Online
2025-12-20,Block A,Bravo,B-02,1747.0,500.9,6638.9,602.4,92.5,Online
2025-05-21,Tuna,Tuna-FPSO,T-01,248.8,124.4,1047.8,68.1,96.3,Online
2025-08-31,Block A,Bravo,B-01,1988.0,570.0,7853.2,634.0,99.9,Online
2025-10-10,Tuna,Tuna-FPSO,T-03,266.9,133.4,1089.3,79.1,98.3,Online
2025-05-20,Block A,Alpha,A-02,2076.7,595.4,8378.6,632.1,93.4,Online
2025-05-03,Block A,Bravo,B-03,1889.8,541.8,7249.7,639.9,95.6,Online
2025-07-27,Block A,Bravo,B-02,2239.2,642.0,9360.6,625.3,94.0,Online
2025-01-28,Block A,Bravo,B-03,1986.3,569.5,8319.1,552.0,99.7,Online
2025-10-08,Block A,Alpha,A-03,2205.7,632.4,8584.3,725.7,92.8,Online
2025-07-19,Block A,Bravo,B-03,1937.2,555.4,7804.7,591.6,92.9,Online
2025-12-13,Block A,Alpha,A-03,1625.3,466.0,6273.7,543.6,92.6,Online
2025-07-11,Block A,Bravo,B-01,2092.8,600.0,8857.2,565.7,98.6,Online
2025-05-16,Block A,Alpha,A-02,2062.7,591.4,8874.7,532.6,98.9,Online
2025-03-06,Block A,Alpha,A-03,1768.4,507.0,7505.0,474.4,99.9,Online
2025-02-23,Block A,Bravo,B-01,1776.3,509.3,7105.6,551.2,95.0,Online
2025-10-02,Block A,Bravo,B-02,1761.4,505.0,7383.0,488.5,97.1,Online
2025-03-11,Block A,Bravo,B-03,1934.8,554.7,8119.4,534.9,94.5,Online
2025-03-09,Block A,Alpha,A-01,1721.3,493.5,6616.0,580.6,98.2,Online
2025-01-19,Block A,Bravo,B-01,1651.3,473.4,6558.7,520.5,94.7,Online
2025-07-09,Tuna,Tuna-FPSO,T-03,252.2,126.1,1024.8,75.5,95.7,Online
2025-12-30,Tuna,Tuna-FPSO,T-02,215.0,107.5,899.6,59.9,97.0,Online
2025-09-29,Block A,Bravo,B-01,1740.1,498.9,6709.0,583.4,99.1,Online
2025-03-20,Block A,Alpha,A-01,1667.9,478.2,6564.7,536.0,96.3,Online
2025-04-14,Tuna,Tuna-FPSO,T-01,249.9,125.0,1080.6,63.6,96.1,Online
2025-09-13,Block A,Bravo,B-02,2000.2,573.5,7952.5,629.1,95.6,Online
2025-06-29,Block A,Bravo,B-01,1907.4,546.9,7810.5,560.8,95.6,Online
2025-10-09,Tuna,Tuna-FPSO,T-01,247.2,123.6,971.8,79.6,98.2,Online
2025-05-07,Block A,Bravo,B-03,1969.7,564.7,8105.7,572.2,98.9,Online
2025-06-13,Block A,Bravo,B-02,530.0,152.0,2266.1,139.3,35.0,Online
2025-08-13,Tuna,Tuna-FPSO,T-02,287.8,143.9,1166.2,86.7,97.6,Online
2025-04-30,Block A,Alpha,A-02,2237.8,641.6,9494.1,600.9,92.2,Online
2025-05-24,Block A,Alpha,A-02,2044.6,586.2,7993.4,666.4,96.5,Online
2025-06-08,Tuna,Tuna-FPSO,T-01,283.5,141.8,1097.7,94.2,98.8,Online
2025-05-07,Block A,Bravo,B-01,2016.8,578.2,8737.5,510.3,94.2,Online
2025-06-12,Block A,Bravo,B-01,633.8,181.7,2755.3,158.8,33.5,Online
2025-05-16,Tuna,Tuna-FPSO,T-02,0,0,0,0,98.7,Online
2025-08-15,Block A,Alpha,A-03,2189.2,627.6,9188.7,604.9,94.5,Online
2025-03-28,Block A,Bravo,B-01,1926.8,552.4,7466.6,639.5,95.0,Online
2025-04-22,Tuna,Tuna-FPSO,T-02,290.2,145.1,1167.9,88.8,93.5,Online
2025-06-17,Block A,Bravo,B-01,570.3,163.5,2191.4,192.5,22.2,Online
2025-08-23,Block A,Alpha,A-02,2021.4,579.5,7655.0,701.6,92.4,Online
2025-09-10,Block A,Alpha,A-03,2183.8,626.1,8967.4,637.7,92.3,Online
2025-03-22,Tuna,Tuna-FPSO,T-01,242.9,121.5,1006.9,69.3,96.9,Online
2025-08-18,Tuna,Tuna-FPSO,T-01,254.4,127.2,1052.3,73.0,94.9,Online
2025-12-21,Block A,Bravo,B-01,1612.9,462.4,6704.5,457.0,93.5,Online
2025-03-08,Tuna,Tuna-FPSO,T-02,227.7,113.8,951.9,63.6,97.6,Online
2025-09-25,Block A,Bravo,B-01,1895.3,543.4,8075.1,503.0,92.4,Online
2025-01-22,Block A,Bravo,B-01,1824.9,523.2,6984.1,620.8,97.1,Online
2025-04-16,Tuna,Tuna-FPSO,T-02,258.5,129.2,996.4,86.7,99.7,Online
2025-03-26,Tuna,Tuna-FPSO,T-01,229.2,114.6,959.6,63.7,92.9,Online
2025-02-25,Block A,Bravo,B-01,1891.7,542.4,7943.2,522.2,94.5,Online
2025-04-01,Block A,Bravo,B-03,1769.9,507.4,7360.6,500.8,93.6,Online
2025-01-17,Block A,Alpha,A-04,1879.8,538.9,7983.2,503.4,95.2,Online
2025-02-25,Block A,Bravo,B-03,1625.0,465.9,6302.9,538.3,95.6,Online
2025-08-16,Tuna,Tuna-FPSO,T-02,296.7,148.3,1135.7,100.9,95.6,Online
2025-09-12,Tuna,Tuna-FPSO,T-03,244.4,122.2,1000.0,72.0,99.4,Online
2025-09-17,Block A,Alpha,A-02,2182.0,625.6,8589.7,701.0,99.8,Online
2025-08-06,Block A,Bravo,B-01,1877.0,538.1,7236.7,629.3,97.2,Online
